SMILES,uniprot_id1,uniprot_id2,scores,5AAN,id,qeppi,sas,tox,bbbp,model,docking 5AAN,docking 6QI4,6QI4
CNCC(=O)c1ccc(/C=C/[C@@H]2CCC(=O)N2)cc1-c1nnco1,P62166,Q9NPQ8,0.0880385182765507,-4.37655,538_ric8_virtual_library,0.7251858535344262,3.605697078922756,0.0,1,Freed2,-6.8,-7.1,-7.14322
CC[C@H](N)C(=O)[N-]S(=O)(=O)c1cc(-c2ccc(Br)cc2)ccc1-c1ccccc1N,P62166,Q9NPQ8,0.2063150118705541,-4.36702,203_ric8_virtual_library,0.9244661132348696,3.3834927663081524,0.0,1,Freed2,-8.3,-7.6,-2.37061
C=Cc1ccc(S(=O)(=O)NC)cc1N(C=O)C(=O)[C@H](N)CC,P62166,Q9NPQ8,0.2226638919277657,-4.36231,191_ric8_virtual_library,0.522576410634551,3.529973112456249,0.0,1,Freed2,-6.3,-5.9,-4.25215
CNCC(=O)c1ccnc2c(-c3ccc([C@H](NC=O)c4ccc5c(c4)CCNC5)cc3)cccc12,P62166,Q9NPQ8,0.0192862652621553,-4.35876,562_ric8_virtual_library,0.7580810306606783,3.338854690269772,0.0,1,Freed2,-8.7,-9.1,-4.44546
CC[C@@H](N)C(=O)c1ccc(-c2ccc(C(=O)C(N)=O)cc2S(N)(=O)=O)c(Cl)c1,P62166,Q9NPQ8,0.1053297054384275,-4.3586,134_ric8_virtual_library,0.5941278591146423,3.0874852517566573,0.0,1,Freed2,-7.1,-7.8,-7.19174
CNCC(=O)c1ccc(-c2ccc3c(C(=O)C=O)c[nH]c3c2)cc1S(=O)(=O)NC,P62166,Q9NPQ8,0.2302242419629945,-4.35658,99_ric8_virtual_library,0.704457045903364,2.804252229213533,0.0,1,Freed2,-6.8,-7.6,-7.69756
CNS(=O)(=O)c1ccc(/C=C\S(C)(=O)=O)c(NC=O)c1,P62166,Q9NPQ8,0.0864114204563121,-4.35485,369_ric8_virtual_library,0.5166185336567974,2.8618417750721346,0.0,1,Freed2,-5.6,-5.8,-4.6857
Cc1ccc(-c2csc3ncn(CCC(=O)Nc4ccc([C@]5(C)NC(=O)[N-]C5=O)cc4)c(=O)c23)cc1,P62166,Q9NPQ8,0.3383042131416164,-4.35161,19_ric8_virtual_library,0.6690615528191499,3.523130316129267,0.0,1,Synthemol,-9.0,-9.8,-6.05701
CNS(=O)(=O)c1csc(-c2ccc(C(N)=S)cc2[C@@H](C)[C@@H](N)C=O)n1,P62166,Q9NPQ8,0.2836556497724041,-4.34787,37_ric8_virtual_library,0.5723673529036477,3.941677451092732,0.0,1,Freed2,-5.9,-6.0,-5.54658
C[C@@H](Oc1ccccc1C(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1)C(N)=O,P62166,Q9NPQ8,0.1093145604841962,-4.34565,268_ric8_virtual_library,0.7825379454627728,2.415676029596158,0.0,1,Taiga,-7.1,-7.4,-5.97369
CNCC(=O)NC(=O)C(=O)c1ccc(-c2ccccc2Cl)cc1S(N)(=O)=O,P62166,Q9NPQ8,0.0694838867220024,-4.34396,371_ric8_virtual_library,0.6335295025703522,2.523004781648348,0.0,1,Freed2,-6.6,-7.1,-6.62136
CCOC(=O)[C@@H](C)NC(=O)c1ccc(S(=O)(=O)NC)cc1,P62166,Q9NPQ8,0.0096377595291277,-4.34021,546_ric8_virtual_library,0.5242751849982361,2.3159969660768027,0.0,1,Taiga,-6.0,-6.2,-5.28986
C[C@]1(c2cccc(C(=O)Nc3ccc(C[C@H]4CC(=O)NC4=O)cc3)c2)NC(=O)[N-]C1=O,P62166,Q9NPQ8,0.2794310321578483,-4.33692,11_ric8_virtual_library,0.6932719020432442,3.790317218094875,0.0,1,Synthemol,-9.2,-9.7,-3.77482
Cc1cc(NC(=S)[C@@H](C)NC(=O)C(=O)Nc2ccc(CC(=O)[O-])cc2)no1,P62166,Q9NPQ8,0.0525519923050514,-4.33419,414_ric8_virtual_library,0.5470251838856269,3.3468980556264025,0.0,1,Taiga,-7.5,-7.3,-6.50994
N[C@H]1CCc2cc(Br)ccc2N(C(=O)Nc2ccc(C[C@@H]3CC(=O)NC3=O)cc2)C1=O,P62166,Q9NPQ8,0.0207149905442611,-4.32628,213_ric8_virtual_library,0.6843885642198969,3.44692305363864,0.0,1,Synthemol,-9.8,-8.8,-5.28856
C[C@H](c1ccc(C(=O)C=O)cc1-c1cccc2c(S(N)(=O)=O)ccnc12)[C@H](N)C=O,P62166,Q9NPQ8,0.2296245914785963,-4.32104,49_ric8_virtual_library,0.6723251240751414,3.742835920136148,0.0,1,Freed2,-7.2,-6.8,-4.47172
CC[C@@H](N)C(=O)c1cccc(-c2ccc(/C([O-])=C\C(=O)CNC)cc2)c1,P62166,Q9NPQ8,0.2321684442630144,-4.31687,104_ric8_virtual_library,0.7739905354732859,3.336646021921481,0.0,1,Freed2,-7.1,-7.4,-5.7658
CC[C@H]([NH3+])C(=O)c1ccc(S(=O)(=O)N(C)CC=O)cc1-c1cccc2c1OCO2,P62166,Q9NPQ8,0.0552391197459601,-4.31021,380_ric8_virtual_library,0.7081968748526412,3.655420300132892,0.0,1,Freed2,-7.2,-6.5,-5.98379
C[C@@H](c1cc2c(cc1-c1cc(S(N)(=O)=O)ccc1N1CCCC1=O)OCCO2)[C@@H]([NH3+])C=O,P62166,Q9NPQ8,0.213248554571117,-4.30836,96_ric8_virtual_library,0.7015439596751063,3.9306105324226426,0.0,1,Freed2,-7.0,-6.6,-5.00493
C[C@@H](C(=O)C(=O)c1ccc(-c2nc(S(N)(=O)=O)cs2)cc1)[C@@H](N)C=O,P62166,Q9NPQ8,0.0194252093120596,-4.29539,289_ric8_virtual_library,0.5069480700817142,3.687420734674822,0.0,1,Freed2,-6.6,-6.6,-5.64225
C[C@@]1(c2cccc(C(=O)Nc3ccc(C[C@@H]4CC(=O)NC4=O)cc3)c2)NC(=O)[N-]C1=O,P62166,Q9NPQ8,0.1833984624117575,-4.29047,11_ric8_virtual_library,0.6932719020432442,3.790317218094875,0.0,1,Synthemol,-9.0,-9.7,-5.01243
CC[C@H](N)c1ccc(-c2ccc([C@@H](C)[C@H](N)C=O)cc2)cc1-c1occc1Br,P62166,Q9NPQ8,0.1921429503713762,-4.28704,298_ric8_virtual_library,0.9365842331552,3.826834396560552,0.0,1,Freed2,-7.5,-8.2,-5.69041
CC[C@H]([NH3+])C(=O)C(=S)c1ccc(NC(N)=O)c(-c2nnco2)c1,P62166,Q9NPQ8,0.2124764198059915,-4.2851,54_ric8_virtual_library,0.5878711101959556,3.9182648219151694,0.0,1,Freed2,-6.2,-6.5,-5.09948
CNS(=O)(=O)c1ccc(-c2ccccn2)cc1-c1cc2c(cc1[C@@H](C)[C@H](N)C=O)OCCO2,P62166,Q9NPQ8,0.034134707272899,-4.27278,474_ric8_virtual_library,0.7525886929794047,3.649175685928074,0.0,1,Freed2,-7.4,-7.0,-4.43641
C[C@H](NS(=O)(=O)CC[C@H]1NC(=O)[N-]C1=O)c1ccc(-c2ccc(N(C)C)cc2)cc1,P62166,Q9NPQ8,0.364015801848212,-4.27226,78_ric8_virtual_library,0.8068746721605501,3.818903833063655,0.0,1,Synthemol,-7.5,-8.4,-5.21906
CC(=O)Nc1ccc(NC(=S)NC(=O)[C@@H](C)Oc2ccc(S(C)(=O)=O)cc2F)cc1,P62166,Q9NPQ8,0.3300321407506938,-4.25945,32_ric8_virtual_library,0.7062877029007837,2.6418403515207984,0.0,1,Taiga,-7.5,-7.8,-4.41925
CC[C@H]([NH3+])C(=O)CNS(=O)(=O)c1cc(-c2cccc(C(=O)C[NH2+]C)c2)ccc1Br,P62166,Q9NPQ8,0.0993931304962549,-4.25864,270_ric8_virtual_library,0.5250828218941149,3.9410727636187737,0.0,1,Freed2,-7.7,-7.0,-6.76587
CNc1ccc2c(ccn2[C@H]2CCC(=O)NC2=O)c1,P62166,Q9NPQ8,0.2262736029495408,-4.25567,129_ric8_virtual_library,0.5966193532412035,2.98638534777721,0.0,1,Hgraph,-6.6,-6.3,-5.09556
CC[C@@H]([NH3+])C(=O)C(=S)c1ccc(NC(N)=O)c(-c2nnco2)c1,P62166,Q9NPQ8,0.1972230203299065,-4.25427,54_ric8_virtual_library,0.5878711101959556,3.9182648219151694,0.0,1,Freed2,-6.3,-6.6,-4.6209
CC[C@@H](N)C(=O)c1cccc(-c2ccc(/C([O-])=C\C(=O)C[NH2+]C)cc2)c1,P62166,Q9NPQ8,0.180580944859971,-4.24357,104_ric8_virtual_library,0.7257093000373618,3.831128714229174,0.0,1,Freed2,-7.1,-7.4,-7.79335
CC(=O)/C=C\c1ccc(OC(=O)[C@@H](C)NS(C)(=O)=O)cc1,P62166,Q9NPQ8,0.0359651264470896,-4.23824,458_ric8_virtual_library,0.5367983476630079,2.7546703177251537,0.0,1,Taiga,-6.4,-6.2,-5.87894
C[S@](=O)[N-]S(=O)(=O)c1ccc(C(=O)C(N)=O)c(-c2ccccc2N)c1,P62166,Q9NPQ8,0.1270829276138639,-4.23424,193_ric8_virtual_library,0.6586372100549539,3.664293227876713,0.0,1,Freed2,-6.8,-6.7,-6.67934
CC(=O)NCc1ccc(NC(=O)[C@H](C)Nc2ccccc2C(=O)OC(C)C)cc1,P62166,Q9NPQ8,0.109129607977484,-4.22728,269_ric8_virtual_library,0.7390229607267496,2.4693847232098136,0.0,1,Taiga,-8.0,-8.3,-6.107
C[C@@H](C(=O)Nc1ccc(C(=O)NC(F)(F)F)cc1)S(C)(=O)=O,P62166,Q9NPQ8,0.0422139380979439,-4.21417,442_ric8_virtual_library,0.5215313389591509,2.70940375604134,0.0,1,Taiga,-6.9,-7.2,-5.289
COC(=O)C[C@H](C)NC(=O)c1ccc(Br)cc1S(C)(=O)=O,P62166,Q9NPQ8,0.0462518533618913,-4.21152,425_ric8_virtual_library,0.5711438744049351,2.626270887155723,0.0,1,Taiga,-5.7,-5.7,-5.51354
CC(=O)c1ccc(-c2nc(C(N)=O)n3ccnc(NC(=O)[C@@H](C)N)c23)cc1,P62166,Q9NPQ8,0.1246699759295851,-4.20806,59_ric8_virtual_library,0.5816555599268004,3.1520415067698533,0.0,1,Hgraph,-7.1,-6.9,-5.56537
CC[C@H](N)C(=O)/C(=N\S([NH-])(=O)=O)c1ccc(-c2ccc(Br)s2)cc1,P62166,Q9NPQ8,0.2565586838884948,-4.19901,411_ric8_virtual_library,0.8222856184296367,3.589616584968549,0.0,1,Freed2,-6.5,-6.5,-5.86286
CC(C)NC(=O)c1ccc2c(ccn2S(C)(=O)=O)c1,P62166,Q9NPQ8,0.0145328785242861,-4.19853,530_ric8_virtual_library,0.6575858931594447,2.229936726329946,0.0,1,Hgraph,-6.2,-6.5,-5.52426
Cc1ccc(NC(=O)N(C)C)c(C(=O)NCc2ccc([C@@H](C)NC(=O)C[C@H]3CCC(=O)NC3=O)cc2)c1,P62166,Q9NPQ8,0.3905454074270257,-4.17862,20_ric8_virtual_library,0.5380450604920795,3.266655785996244,0.0,1,Synthemol,-9.3,-9.0,-7.32927
CO[C@@H](C)C(=O)Nc1cc(Br)ccc1NCC(=O)[O-],P62166,Q9NPQ8,0.1046952534049641,-4.17847,283_ric8_virtual_library,0.546422126960131,3.1163221501904816,0.0,1,Taiga,-6.0,-5.3,-5.069
CCCN(C(=O)c1ccc(C[C@@H]2CC(=O)NC2=O)cc1)[C@@H]1CC(=O)[N-]C1=O,P62166,Q9NPQ8,0.3252873899522236,-4.17802,38_ric8_virtual_library,0.5386941968407052,3.980548622219093,0.0,1,Synthemol,-7.8,-7.8,-5.13789
CC(=O)Nc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)nc(=O)n(CCC(=O)[O-])c2c1,P62166,Q9NPQ8,0.2257038686515012,-4.17373,64_ric8_virtual_library,0.5908646352140042,2.702661462381718,0.0,1,Hgraph,-7.7,-7.4,-7.09052
CCOc1ccc([C@@H](C)NC(=O)c2ccc(C(=O)NC(C)=O)cc2)cc1S(=O)(=O)N(C)C,P62166,Q9NPQ8,0.0568417884607915,-4.15546,403_ric8_virtual_library,0.7357878634564508,2.669556405444098,0.0,1,Taiga,-7.8,-7.8,-5.41444
COC(=O)CN(C(=O)c1cc(NC(=O)N(C)C)ccc1Cl)[C@@H]1CC(=O)NC1=O,P62166,Q9NPQ8,0.1705096031505313,-4.15507,73_ric8_virtual_library,0.5023724533177609,3.0848220001974065,0.0,1,Synthemol,-6.3,-6.3,-5.1957
C[C@]1(c2cccc(C(=O)Nc3ccc(C[C@@H]4CC(=O)NC4=O)cc3)c2)NC(=O)[N-]C1=O,P62166,Q9NPQ8,0.3116032261176247,-4.14517,11_ric8_virtual_library,0.6932719020432442,3.790317218094875,0.0,1,Synthemol,-9.1,-9.9,-4.66637
CC(=O)[C@@H](C)NC(=O)Cc1ccc(S(N)(=O)=O)cc1Cl,P62166,Q9NPQ8,0.183522163007294,-4.14394,151_ric8_virtual_library,0.502726455183526,2.611462653293044,0.0,1,Taiga,-6.2,-6.3,-5.46189
CC[C@@H](N)C(=O)c1ccc(S(=O)(=O)N(C)CC=O)cc1-c1cccc2c1OCO2,P62166,Q9NPQ8,0.0402895609591889,-4.14283,380_ric8_virtual_library,0.6403956137395566,3.300714723209815,0.0,1,Freed2,-6.5,-6.5,-6.91094
CNS(=O)(=O)c1nc(NC(=S)Nc2ccc(S(N)(=O)=O)cc2Cl)ccc1Br,P62166,Q9NPQ8,0.0195133957225553,-4.14057,504_ric8_virtual_library,0.5019572573253464,2.751808654145714,0.0,1,Taiga,-6.5,-7.1,-4.58224
CC[C@H](NS(=O)(=O)c1ccc(-c2ccc([C@H]3CCC(=O)N3)cc2)cc1)C(=O)C(=O)CNC,P62166,Q9NPQ8,0.1442409887839427,-4.12501,448_ric8_virtual_library,0.5256093334032624,3.402723583416594,0.0,1,Freed2,-7.9,-7.9,-7.70786
CNCC(=O)c1ccc(C(=O)[C@@H]([NH3+])[C@H](C)C(=O)C=O)c(-c2cccs2)c1,P62166,Q9NPQ8,0.0514111943092738,-4.12327,317_ric8_virtual_library,0.6302525904702835,3.9809813459444063,0.0,1,Freed2,-6.6,-6.2,-3.66961
CC[C@@H](NS(=O)(=O)c1ccc(-c2ccc([C@H]3CCC(=O)N3)cc2)cc1)C(=O)C(=O)C[NH2+]C,P62166,Q9NPQ8,0.0567309495796473,-4.11274,448_ric8_virtual_library,0.5440322656686706,3.8027545255082087,0.0,1,Freed2,-7.9,-8.0,-6.07213
CC[N@H+](C)c1ccc(/C=C\C(=O)c2ccc(S(C)(=O)=O)cc2Cl)cc1,P62166,Q9NPQ8,0.1387026907528263,-4.09997,173_ric8_virtual_library,0.6682639961977759,3.6240224066435136,0.0,1,Taiga,-7.0,-6.4,-4.40736
Cc1n[nH]c(-c2ccc(NC(=O)[C@H](C)NC(=O)CCS(C)(=O)=O)cc2)n1,P62166,Q9NPQ8,0.0923862221723221,-4.09761,545_ric8_virtual_library,0.6208153690002133,2.940989331780635,0.0,1,Hgraph,-6.8,-6.9,-5.78785
CC(C)C(=O)c1cc2cc(C(=O)NC(=O)[C@@H](C)NC=O)c(=O)oc2cc1OC(=O)N(C)C,P62166,Q9NPQ8,0.2188546354166792,-4.09193,43_ric8_virtual_library,0.5323439324375908,3.41385540155059,0.0,1,Hgraph,-7.6,-7.9,-5.65563
CNS(=O)(=O)c1ccc(-c2ccccn2)cc1-c1cc2c(cc1[C@H](C)[C@@H](N)C=O)OCCO2,P62166,Q9NPQ8,0.0423850895321615,-4.0825,474_ric8_virtual_library,0.7525886929794047,3.649175685928074,0.0,1,Freed2,-6.8,-7.3,-3.2731
NS(=O)(=O)c1cnn(CCC(=O)Nc2ccc(C[C@H]3CC(=O)NC3=O)cc2)c1,P62166,Q9NPQ8,0.2022190621236309,-4.07426,56_ric8_virtual_library,0.5213219853780411,2.9627041067062816,0.0,1,Synthemol,-7.3,-7.4,-7.31607
COC(=O)CN(C(=O)c1cc(NC(=O)N(C)C)ccc1Cl)[C@H]1CC(=O)NC1=O,P62166,Q9NPQ8,0.1526298307957105,-4.07279,73_ric8_virtual_library,0.5023724533177609,3.0848220001974065,0.0,1,Synthemol,-6.7,-6.3,-4.8299
CN(C)c1cc(-c2cc(S(N)(=O)=O)ccc2C(N)=S)co1,P62166,Q9NPQ8,0.1269465051452452,-4.06546,227_ric8_virtual_library,0.7398754951836721,2.937304059992609,0.0,1,Freed2,-5.6,-5.7,-4.73202
C[C@@H](/C=C/c1ccc(N2CCCC2=O)cc1S(N)(=O)=O)[C@H](N)C=O,P62166,Q9NPQ8,0.307446739919573,-4.05662,25_ric8_virtual_library,0.5214829518808248,3.716861286856296,0.0,1,Freed2,-6.4,-6.7,-6.02506
CNCC(=O)c1cc(-c2cc(C(=O)C[NH3+])ccc2NC(N)=O)sc1Br,P62166,Q9NPQ8,0.1839547489836887,-4.05154,144_ric8_virtual_library,0.5490211650217738,3.2802786117422524,0.0,1,Freed2,-6.4,-6.1,-5.2277
CC(C)NC(=O)c1ccc(C(=O)N(C)C)cc1S(C)(=O)=O,P62166,Q9NPQ8,0.0193092851028382,-4.04814,505_ric8_virtual_library,0.5026303589158343,2.061002594791145,0.0,1,Taiga,-5.9,-6.4,-5.80079
C[S@](=O)[N-]C(=O)C(=O)c1ccc(NC(N)=O)c(-c2ccc3c(c2)OCCO3)c1,P62166,Q9NPQ8,0.2292751110016976,-4.04512,101_ric8_virtual_library,0.7020100294041844,3.537781029783204,0.0,1,Freed2,-7.2,-7.5,-4.2439
CNCC(=O)c1ccc(C(=O)[C@@H]([NH3+])[C@@H](C)C(=O)C=O)c(-c2cccs2)c1,P62166,Q9NPQ8,0.0701096684718048,-4.026,317_ric8_virtual_library,0.6302525904702835,3.9809813459444063,0.0,1,Freed2,-6.5,-6.3,-3.99385
CC[C@@H](N)C(=O)/C=C/c1cc(-c2ccccc2N)ccc1S(=O)(=O)NC,P62166,Q9NPQ8,0.3419407965941042,-4.01721,169_ric8_virtual_library,0.7134135851508903,3.0875362440233225,0.0,1,Freed2,-7.1,-6.9,-5.45542
C=CC(=O)Nc1ccc2oc(=O)c(C(=O)Nc3ccc(S(C)(=O)=O)cc3)cc2c1,P62166,Q9NPQ8,0.1146400024246364,-4.01648,255_ric8_virtual_library,0.8172498618735407,2.252806652290456,0.0,1,Hgraph,-8.3,-8.2,-5.50314
CC[N@@H+](C)c1ccc(/C=C\C(=O)c2ccc(S(C)(=O)=O)cc2Cl)cc1,P62166,Q9NPQ8,0.1693154060919858,-4.00649,173_ric8_virtual_library,0.6682639961977759,3.6240224066435136,0.0,1,Taiga,-7.0,-6.4,-5.55776
C[C@@]1(c2cccc(C(=O)N3N=C(c4ccc(N)cc4)CCC3=O)c2)NC(=O)[N-]C1=O,P62166,Q9NPQ8,0.1824706034563774,-4.00297,46_ric8_virtual_library,0.6585115267020482,3.8602880926685392,0.0,1,Synthemol,-9.3,-9.3,-3.70286
C=NS(=O)(=O)c1ccc(C(=O)CNC)c([C@H]2CCC(=O)N2)c1,P62166,Q9NPQ8,0.0456381149356699,-3.99558,108_ric8_virtual_library,0.5276845096774909,3.668234120413807,0.0,1,Freed2,-5.9,-6.0,-5.54181
CC[C@H](N)C(=O)c1ccc(-c2ccc(S(=O)(=O)N3CCCC3=O)cc2)cc1C[NH2+]C,P62166,Q9NPQ8,0.0603897071061536,-3.97824,420_ric8_virtual_library,0.7809984759410536,3.574738178727058,0.0,1,Freed2,-7.8,-8.0,-4.47487
CC(C)NC(=O)c1ccc2c(c1)N=CN([C@@H]1CCC(=O)NC1=O)C2,P62166,Q9NPQ8,0.5077475238033702,-3.97798,6_ric8_virtual_library,0.5067584748534184,3.330211420259549,0.0,1,Hgraph,-7.3,-7.6,-5.58918
CNS(=O)(=O)c1ccccc1-c1ccc([C@H](C)[C@H](N)C(=O)C(=O)C[NH2+]C)cc1Cl,P62166,Q9NPQ8,0.040134988491312,-3.9741,480_ric8_virtual_library,0.6094704756172821,3.9397943511330658,0.0,1,Freed2,-7.2,-7.2,-6.7486
CC[C@H](N)C(=O)c1ccc(-c2ccc(S(=O)(=O)N3CCCC3=O)cc2)cc1CNC,P62166,Q9NPQ8,0.0930810379445598,-3.96378,420_ric8_virtual_library,0.7506621299059935,3.061322794111673,0.0,1,Freed2,-7.8,-8.0,-1.97559
CC[C@@H](N)c1ccc(-c2ccc([C@H](C)[C@H](N)C=O)cc2)cc1-c1occc1Br,P62166,Q9NPQ8,0.1925076314530054,-3.95418,298_ric8_virtual_library,0.9365842331552,3.826834396560552,0.0,1,Freed2,-7.0,-8.2,-5.50231
CC(C)NC(=O)c1ccc(NC(=O)[C@@H](C)Oc2ccc(F)c(F)c2)cc1,P62166,Q9NPQ8,0.1034596378297843,-3.95008,287_ric8_virtual_library,0.6929843716353827,2.3008075332974283,0.0,1,Taiga,-7.7,-8.2,-6.9154
C=Cc1ccc(S(=O)(=O)NC)cc1N(C=O)C(=O)[C@@H](N)CC,P62166,Q9NPQ8,0.2215397504536518,-3.94332,191_ric8_virtual_library,0.522576410634551,3.529973112456249,0.0,1,Freed2,-6.3,-6.1,-5.03671
CC(=O)Oc1ccc2c(cnc(=O)n2C(=O)[C@@H](C)NS(C)(=O)=O)c1,P62166,Q9NPQ8,0.2083801886077976,-3.92389,235_ric8_virtual_library,0.5030844905487634,3.2014486152939927,0.0,1,Hgraph,-6.6,-6.7,-4.5445
CNCC(=O)c1ccc(S(=O)(=O)NC)c(-c2c[nH]c3cc(C4=C[C@@H](C(=O)[O-])CC4)ccc23)c1,P62166,Q9NPQ8,0.2939224559623763,-3.87572,40_ric8_virtual_library,0.7110659112708838,3.717490771835873,0.0,1,Freed2,-8.2,-7.4,-6.02934
Nc1cccc2ccc(S(=O)(=O)NC(=O)C[C@H]3CCC(=O)NC3=O)cc12,P62166,Q9NPQ8,0.3040426388523135,-3.87037,22_ric8_virtual_library,0.5976847054853021,2.9738767911522483,0.0,1,Synthemol,-8.3,-8.0,-3.33444
CNCc1ccnc2c(-c3ccc([C@H](C)[C@H](N)C=O)c(-c4nnco4)c3)cccc12,P62166,Q9NPQ8,0.2056143526232169,-3.8695,202_ric8_virtual_library,0.6713397841001603,3.79942797040012,0.0,1,Freed2,-7.4,-7.7,-4.89817
C[C@@H](CCCC(=O)[O-])C(=O)Nc1ccc(C#Cc2ccc([C@@H](C)N)cc2)cn1,P62166,Q9NPQ8,0.1898842432037834,-3.8612,94_ric8_virtual_library,0.802090146540038,3.559258867765628,0.0,1,Hgraph,-7.1,-8.1,-5.47632
CCCN(C(=O)c1ccc(C[C@H]2CC(=O)NC2=O)cc1)[C@@H]1CC(=O)[N-]C1=O,P62166,Q9NPQ8,0.2296935857721675,-3.85872,38_ric8_virtual_library,0.5386941968407052,3.980548622219093,0.0,1,Synthemol,-7.3,-8.1,-4.95538
CC[C@@H](N)C(=O)c1ccc(-c2ccc(S(=O)(=O)N3CCCC3=O)cc2)cc1CNC,P62166,Q9NPQ8,0.028682609049109,-3.85222,420_ric8_virtual_library,0.7506621299059935,3.061322794111673,0.0,1,Freed2,-7.5,-7.9,-3.84204
C[C@@H](c1ccc(C(=O)C=O)cc1-c1cccc2c(S(N)(=O)=O)ccnc12)[C@@H](N)C=O,P62166,Q9NPQ8,0.295826025069684,-3.8205,49_ric8_virtual_library,0.6723251240751414,3.742835920136148,0.0,1,Freed2,-6.7,-6.4,-5.16771
CN(C)c1nc2cc(NC(=O)C[C@H]3CCC(=O)NC3=O)ccc2[nH]1,P62166,Q9NPQ8,0.3187649048530082,-3.81782,48_ric8_virtual_library,0.6622396533280677,3.095219456998929,0.0,1,Synthemol,-7.8,-7.4,-3.89176
CN(C)c1nc2cc(NC(=O)C[C@@H]3CCC(=O)NC3=O)ccc2[nH]1,P62166,Q9NPQ8,0.4320144476951318,-3.77572,48_ric8_virtual_library,0.6622396533280677,3.095219456998929,0.0,1,Synthemol,-7.9,-7.2,-4.07535
CC[C@H](N)C(=O)c1cccc(-c2ccc(/C([O-])=C\C(=O)CNC)cc2)c1,P62166,Q9NPQ8,0.2016472469308603,-3.7438,104_ric8_virtual_library,0.7739905354732859,3.336646021921481,0.0,1,Freed2,-7.1,-7.4,-5.42523
C=CC(=O)Nc1ccc2c(ccn2C)c1S(=O)(=O)[O-],P62166,Q9NPQ8,0.2363444977803215,-3.72175,65_ric8_virtual_library,0.6718949107713471,3.001273377913657,0.0,1,Hgraph,-5.9,-5.9,-4.68617
C[C@H](c1ccc(C(=O)C=O)cc1-c1cccc2c(S(N)(=O)=O)ccnc12)[C@@H]([NH3+])C=O,P62166,Q9NPQ8,0.2401789993240388,-3.72126,49_ric8_virtual_library,0.7419978220469459,3.9929362953706695,0.0,1,Freed2,-6.9,-6.5,-4.8825
COc1ccc2c(c1)c(-c1ccc(N(C)C(=O)[C@@H](C)NC(=O)[C@H](N)CC(=O)[O-])cc1)nc(=O)n2C,P62166,Q9NPQ8,0.3651126064298685,-3.69639,61_ric8_virtual_library,0.4741881243198627,3.6006398486764706,0.0,1,Hgraph,-7.4,-7.4,-3.53754
C[C@@]1(c2ccc(NC(=O)CCCOc3ccc(S(C)(=O)=O)cc3)cc2)NC(=O)[N-]C1=O,P62166,Q9NPQ8,0.111273667134828,-3.68762,14_ric8_virtual_library,0.7168667506804679,3.298113393484188,0.0,1,Synthemol,-6.9,-8.5,-4.20869
C[S@@](=O)NS(=O)(=O)c1ccc(C(=O)C(N)=O)c(-c2ccccc2N)c1,P62166,Q9NPQ8,0.1138893173187189,-3.68167,193_ric8_virtual_library,0.5897904718525756,3.2186475332728097,0.0,1,Freed2,-6.7,-6.6,-5.46881
CNC(=O)c1sc2ncn([C@@H](C)C(=O)N[C@H](C)C(=O)[O-])c(=O)c2c1C,P62166,Q9NPQ8,0.1621939134295352,-3.66555,62_ric8_virtual_library,0.5059629455716899,3.628219127326945,0.0,1,Hgraph,-6.7,-6.6,-5.50307
CC[C@H](N)c1ccc(-c2ccc([C@H](C)[C@@H](N)C=O)cc2)cc1-c1occc1Br,P62166,Q9NPQ8,0.1409887160415725,-3.66462,298_ric8_virtual_library,0.9365842331552,3.826834396560552,0.0,1,Freed2,-7.2,-8.0,-5.69354
[NH-]S(=O)(=O)c1cc(-c2ccc(C(N)=O)c(Cl)c2)ccc1C(=O)C(N)=O,P62166,Q9NPQ8,0.0004026896767572,-3.66269,537_ric8_virtual_library,0.6860116769286176,2.84247291449832,0.0,1,Freed2,-7.0,-7.4,-4.45952
Cc1ccc(N(C)C(=O)c2ccc(S(N)(=O)=O)cc2Cl)cc1S(N)(=O)=O,P62166,Q9NPQ8,0.0352980991690541,-3.65715,462_ric8_virtual_library,0.7254148777059286,2.349404602585833,0.0,1,Taiga,-7.0,-7.7,-4.92638
CC[C@H](N)C(=O)c1ccc(C(=O)C=O)cc1-c1ccc(S(=O)(=O)NC)s1,P62166,Q9NPQ8,0.2458533734333997,-3.63612,171_ric8_virtual_library,0.6251034930882416,3.2975505823610423,0.0,1,Freed2,-6.6,-6.4,-5.40274
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)[C@@H](C)N(C)[C@@H](C)c1ccc(N2CCCS2(=O)=O)cc1,P62166,Q9NPQ8,0.1429207033428364,-3.60223,355_ric8_virtual_library,0.7584352319537537,3.401198484217862,0.0,1,Synthemol,-8.4,-8.0,-4.67233
CN(C)C(=O)N(C(=O)C[C@H]1CCC(=O)NC1=O)c1ccc(CN)cc1,P62166,Q9NPQ8,0.1978760758975681,-3.59374,75_ric8_virtual_library,0.5151285615875038,3.238295031077902,0.0,1,Synthemol,-7.3,-7.0,-0.590596
